"PRODUCT","BARCODE","FORMATT","MACHINEMAKE","MACHINEMODEL","CAFFEA","VARIETAL","ORIGIN","ROASTING","PROCESS","PACKAGING","RETAILPRICE","STOCK","MIN_STOCK","MAX_STOCK","COSTPRICE","PROVIDER","TAXID","SALESPERSON","EMAIL","PHONENUM","BANKACCOUNT","THOROUGHFARE","WAYNAME","GATENUMBER","BLOCKK","STAIRS","FLOORR","DOOR","ZIP","TOWN","COUNTRY",id_product
"Estrellas","QOO54099O162543","ground","","","Arabica","Peaberry","Tanzania","roasted","normal","pkg 200 g.","4.65 E",1562,360,2660,"3.95 E","Jaime S.L.","H52040396K","Ignacio Jaime Canamero","jaime@servcorreo.ucetreseme.kom",555167249,"QOI21649I94500289","Road","Cervantes","54",,,"","C",49193,"Valsopas","India",582
"Estrellas","OQO80637O107841","raw bean","","","Arabica","Peaberry","Tanzania","roasted","normal","pkg 500 g.","16.05 E",3119,110,4320,"13.64 E","Jaime S.L.","H52040396K","Ignacio Jaime Canamero","jaime@servcorreo.ucetreseme.kom",555167249,"QOI21649I94500289","Road","Cervantes","54",,,"","C",49193,"Valsopas","India",583
"Estrellas","OQO00869I646179","raw bean","","","Arabica","Peaberry","Tanzania","roasted","normal","pkg 200 g.","8.50 E",1662,50,3410,"7.22 E","Jaime S.L.","H52040396K","Ignacio Jaime Canamero","jaime@servcorreo.ucetreseme.kom",555167249,"QOI21649I94500289","Road","Cervantes","54",,,"","C",49193,"Valsopas","India",584
"Senor","QQQ25757Q854251","capsules","Boss","Mate","Arabica","Obata","Brasil","natural","normal","pkg 50 un.","18.99 E",2446,60,4540,"16.71 E","Gamarra S.A.U.","M74931322J","Maghali Gamarra Carranza","gamarra@servcorreo.ucetreseme.kom",555840914,"OOQ24913Q23421097","Street","Church","0",,,"31","B",27484,"Valfrios de Abajo","Saudi Arabia",585
"Senor","QQQ25757Q854251","capsules","Boss","Mate","Arabica","Obata","Brasil","natural","normal","pkg 50 un.","18.99 E",2446,60,4540,"16.71 E","Rodrina S.A.","J41902792N","Maria Jose Rodriguez","rodrina@servcorreo.ucetreseme.kom",555919823,"IOQ99239O46685410","Street","Church","142",,,"","4",59013,"Villagris","Guatemala",586
"Senor","IQO28701O232116","capsules","Boss","Mate","Arabica","Obata","Brasil","natural","normal","pkg 10 un.","6.80 E",670,290,4120,"5.98 E","Gamarra S.A.U.","M74931322J","Maghali Gamarra Carranza","gamarra@servcorreo.ucetreseme.kom",555840914,"OOQ24913Q23421097","Street","Church","0",,,"31","B",27484,"Valfrios de Abajo","Saudi Arabia",587
"Senor","OOQ25683I503754","ground","","","Arabica","Obata","Brasil","natural","normal","pkg 500 g.","16.90 E",1916,180,2070,"14.87 E","Rodrina S.A.","J41902792N","Maria Jose Rodriguez","rodrina@servcorreo.ucetreseme.kom",555919823,"IOQ99239O46685410","Street","Church","142",,,"","4",59013,"Villagris","Guatemala",588
"Senor","OQQ11824Q652343","ground","","","Arabica","Obata","Brasil","natural","normal","pkg 200 g.","8.95 E",975,40,3470,"7.87 E","Gamarra S.A.U.","M74931322J","Maghali Gamarra Carranza","gamarra@servcorreo.ucetreseme.kom",555840914,"OOQ24913Q23421097","Street","Church","0",,,"31","B",27484,"Valfrios de Abajo","Saudi Arabia",589
"Senor","OQQ11824Q652343","ground","","","Arabica","Obata","Brasil","natural","normal","pkg 200 g.","8.95 E",975,40,3470,"7.87 E","Rodrina S.A.","J41902792N","Maria Jose Rodriguez","rodrina@servcorreo.ucetreseme.kom",555919823,"IOQ99239O46685410","Street","Church","142",,,"","4",59013,"Villagris","Guatemala",590
"Senor","OIQ84247I917786","roasted bean","","","Arabica","Obata","Brasil","natural","normal","pkg 1 Kg.","39.70 E",551,50,2020,"34.93 E","Gamarra S.A.U.","M74931322J","Maghali Gamarra Carranza","gamarra@servcorreo.ucetreseme.kom",555840914,"OOQ24913Q23421097","Street","Church","0",,,"31","B",27484,"Valfrios de Abajo","Saudi Arabia",591
"Senor","IOQ08810I594856","roasted bean","","","Arabica","Obata","Brasil","natural","normal","pkg 200 g.","13.00 E",2510,250,2790,"11.44 E","Gamarra S.A.U.","M74931322J","Maghali Gamarra Carranza","gamarra@servcorreo.ucetreseme.kom",555840914,"OOQ24913Q23421097","Street","Church","0",,,"31","B",27484,"Valfrios de Abajo","Saudi Arabia",592
"Senor","IOQ08810I594856","roasted bean","","","Arabica","Obata","Brasil","natural","normal","pkg 200 g.","13.00 E",2510,250,2790,"11.44 E","Rodrina S.A.","J41902792N","Maria Jose Rodriguez","rodrina@servcorreo.ucetreseme.kom",555919823,"IOQ99239O46685410","Street","Church","142",,,"","4",59013,"Villagris","Guatemala",593
"Senor","OIQ82062I918915","raw bean","","","Arabica","Obata","Brasil","natural","normal","pkg 1 Kg.","39.60 E",2973,310,4240,"34.84 E","Rodrina S.A.","J41902792N","Maria Jose Rodriguez","rodrina@servcorreo.ucetreseme.kom",555919823,"IOQ99239O46685410","Street","Church","142",,,"","4",59013,"Villagris","Guatemala",594
"Senor","IIO32378Q150930","raw bean","","","Arabica","Obata","Brasil","natural","normal","pkg 200 g.","13.75 E",1180,170,2330,"12.10 E","Gamarra S.A.U.","M74931322J","Maghali Gamarra Carranza","gamarra@servcorreo.ucetreseme.kom",555840914,"OOQ24913Q23421097","Street","Church","0",,,"31","B",27484,"Valfrios de Abajo","Saudi Arabia",595
"Senor","IIO32378Q150930","raw bean","","","Arabica","Obata","Brasil","natural","normal","pkg 200 g.","13.75 E",1180,170,2330,"12.10 E","Rodrina S.A.","J41902792N","Maria Jose Rodriguez","rodrina@servcorreo.ucetreseme.kom",555919823,"IOQ99239O46685410","Street","Church","142",,,"","4",59013,"Villagris","Guatemala",596
"Bandido o nadie","QOQ50155O223453","freeze-dried","","","Canephora","Robusta","India","natural","decaf","pkg 500 g.","54.20 E",1625,270,3190,"46.07 E","Marito S.U.","Q17492469A","Mariano Garcia Garcia-Cubo","marito@servcorreo.ucetreseme.kom",555017490,"QIO36677O40691520","Circus","Virgin of Pillar ","106",,,"","A",71040,"Valtripas de la Torre","Madagascar",597
"Bandido o nadie","QOQ50155O223453","freeze-dried","","","Canephora","Robusta","India","natural","decaf","pkg 500 g.","54.20 E",1625,270,3190,"46.61 E","Pablo  S.A.U.","L82438694R","Pablo Perales","pablo@servcorreo.ucetreseme.kom",555895234,"OIQ30083I81403165","Street","Pear","128",,,"Ground","",74115,"La Granja de los Trigos","Qatar",598
"Bandido o nadie","OOO50730O559101","freeze-dried","","","Canephora","Robusta","India","natural","decaf","pkg 200 g.","27.40 E",1903,330,4180,"23.29 E","Marito S.U.","Q17492469A","Mariano Garcia Garcia-Cubo","marito@servcorreo.ucetreseme.kom",555017490,"QIO36677O40691520","Circus","Virgin of Pillar ","106",,,"","A",71040,"Valtripas de la Torre","Madagascar",599
"Bandido o nadie","OOO50730O559101","freeze-dried","","","Canephora","Robusta","India","natural","decaf","pkg 200 g.","27.40 E",1903,330,4180,"23.56 E","Pablo  S.A.U.","L82438694R","Pablo Perales","pablo@servcorreo.ucetreseme.kom",555895234,"OIQ30083I81403165","Street","Pear","128",,,"Ground","",74115,"La Granja de los Trigos","Qatar",600
"Vendimia y siembra","QOO96001Q540203","ground","","","Arabica","Bugishu","Uganda","natural","normal","pkg 500 g.","66.10 E",730,30,3200,"59.49 E","Servanda S.L.","F10818079Y","Francisca Servanda Panez-Colombier","servanda@servcorreo.ucetreseme.kom",555934041,"QOQ73029I58935588","Slope","Cotton","91",,,"31","",17716,"Villasequillo","Honduras",601
"Vendimia y siembra","QOO96001Q540203","ground","","","Arabica","Bugishu","Uganda","natural","normal","pkg 500 g.","66.10 E",730,30,3200,"58.16 E","Alci S.A.","Q53972745W","Ana Olga Arana","alci@servcorreo.ucetreseme.kom",555976516,"OQO54088O57612816","Circus","Walnut Tree","136",,,"Sixth","",77579,"Villatopos de Manteca","Eritrea",602
"Vendimia y siembra","QQO72960O258459","ground","","","Arabica","Bugishu","Uganda","natural","normal","pkg 200 g.","33.25 E",2848,40,4090,"29.92 E","Servanda S.L.","F10818079Y","Francisca Servanda Panez-Colombier","servanda@servcorreo.ucetreseme.kom",555934041,"QOQ73029I58935588","Slope","Cotton","91",,,"31","",17716,"Villasequillo","Honduras",603
"Vendimia y siembra","QQO72960O258459","ground","","","Arabica","Bugishu","Uganda","natural","normal","pkg 200 g.","33.25 E",2848,40,4090,"28.59 E","Castellanos S.A.U.","V14503337C","Estrella Castellanos","castellanos@servcorreo.ucetreseme.kom",555878628,"QII32880Q10235955","Square","Museum","174",,,"8","E",36161,"Valpiedras de los Viajeros","Marshall Islands",604
"Vendimia y siembra","QQO72960O258459","ground","","","Arabica","Bugishu","Uganda","natural","normal","pkg 200 g.","33.25 E",2848,40,4090,"29.26 E","Alci S.A.","Q53972745W","Ana Olga Arana","alci@servcorreo.ucetreseme.kom",555976516,"OQO54088O57612816","Circus","Walnut Tree","136",,,"Sixth","",77579,"Villatopos de Manteca","Eritrea",605
"Vendimia y siembra","IQI50192O315296","roasted bean","","","Arabica","Bugishu","Uganda","natural","normal","pkg 500 g.","68.90 E",467,430,1780,"62.01 E","Servanda S.L.","F10818079Y","Francisca Servanda Panez-Colombier","servanda@servcorreo.ucetreseme.kom",555934041,"QOQ73029I58935588","Slope","Cotton","91",,,"31","",17716,"Villasequillo","Honduras",606
"Vendimia y siembra","IQI50192O315296","roasted bean","","","Arabica","Bugishu","Uganda","natural","normal","pkg 500 g.","68.90 E",467,430,1780,"59.25 E","Castellanos S.A.U.","V14503337C","Estrella Castellanos","castellanos@servcorreo.ucetreseme.kom",555878628,"QII32880Q10235955","Square","Museum","174",,,"8","E",36161,"Valpiedras de los Viajeros","Marshall Islands",607
"Vendimia y siembra","IQI50192O315296","roasted bean","","","Arabica","Bugishu","Uganda","natural","normal","pkg 500 g.","68.90 E",467,430,1780,"60.63 E","Alci S.A.","Q53972745W","Ana Olga Arana","alci@servcorreo.ucetreseme.kom",555976516,"OQO54088O57612816","Circus","Walnut Tree","136",,,"Sixth","",77579,"Villatopos de Manteca","Eritrea",608
"Vendimia y siembra","OIO39537I397775","roasted bean","","","Arabica","Bugishu","Uganda","natural","normal","pkg 200 g.","34.90 E",368,210,3720,"31.41 E","Servanda S.L.","F10818079Y","Francisca Servanda Panez-Colombier","servanda@servcorreo.ucetreseme.kom",555934041,"QOQ73029I58935588","Slope","Cotton","91",,,"31","",17716,"Villasequillo","Honduras",609
"Vendimia y siembra","OIO39537I397775","roasted bean","","","Arabica","Bugishu","Uganda","natural","normal","pkg 200 g.","34.90 E",368,210,3720,"30.01 E","Castellanos S.A.U.","V14503337C","Estrella Castellanos","castellanos@servcorreo.ucetreseme.kom",555878628,"QII32880Q10235955","Square","Museum","174",,,"8","E",36161,"Valpiedras de los Viajeros","Marshall Islands",610
"Acabar de ciudad","IQO92220O140195","prepared","","","Arabica","Castillo","Colombia","natural","normal","bottle 1 l.","6.06 E",2694,230,2900,"5.21 E","Emilio Garcia S.A.U.","H85660978P","Emilio Garcia","emilio@servcorreo.ucetreseme.kom",555550728,"OOI27631I45836226","Circus","Silk","30",,,"Ground","A",86530,"Valmodorros","Jersey",611
"Acabar de ciudad","IOI53491I906277","prepared","","","Arabica","Castillo","Colombia","natural","normal","cup 200 ml.","2.25 E",1246,230,3740,"1.93 E","Emilio Garcia S.A.U.","H85660978P","Emilio Garcia","emilio@servcorreo.ucetreseme.kom",555550728,"OOI27631I45836226","Circus","Silk","30",,,"Ground","A",86530,"Valmodorros","Jersey",612
"Acabar de ciudad","IOQ27890O833994","capsules","Boss","Mate","Arabica","Castillo","Colombia","natural","normal","pkg 25 un.","14.15 E",736,100,2950,"12.16 E","Emilio Garcia S.A.U.","H85660978P","Emilio Garcia","emilio@servcorreo.ucetreseme.kom",555550728,"OOI27631I45836226","Circus","Silk","30",,,"Ground","A",86530,"Valmodorros","Jersey",613
"Acabar de ciudad","QQO01447Q352275","capsules","Boss","Mate","Arabica","Castillo","Colombia","natural","normal","pkg 10 un.","7.99 E",1550,450,2530,"6.87 E","Emilio Garcia S.A.U.","H85660978P","Emilio Garcia","emilio@servcorreo.ucetreseme.kom",555550728,"OOI27631I45836226","Circus","Silk","30",,,"Ground","A",86530,"Valmodorros","Jersey",614
"Acabar de ciudad","IIQ09461O836960","ground","","","Arabica","Castillo","Colombia","natural","normal","pkg 500 g.","60.04 E",2073,470,3180,"51.63 E","Emilio Garcia S.A.U.","H85660978P","Emilio Garcia","emilio@servcorreo.ucetreseme.kom",555550728,"OOI27631I45836226","Circus","Silk","30",,,"Ground","A",86530,"Valmodorros","Jersey",615
"Acabar de ciudad","OII16337O257918","ground","","","Arabica","Castillo","Colombia","natural","normal","pkg 200 g.","30.50 E",591,390,3190,"26.23 E","Emilio Garcia S.A.U.","H85660978P","Emilio Garcia","emilio@servcorreo.ucetreseme.kom",555550728,"OOI27631I45836226","Circus","Silk","30",,,"Ground","A",86530,"Valmodorros","Jersey",616
"Acabar de ciudad","QOQ73977I957000","roasted bean","","","Arabica","Castillo","Colombia","natural","normal","pkg 1 Kg.","60.85 E",3070,130,4570,"52.33 E","Emilio Garcia S.A.U.","H85660978P","Emilio Garcia","emilio@servcorreo.ucetreseme.kom",555550728,"OOI27631I45836226","Circus","Silk","30",,,"Ground","A",86530,"Valmodorros","Jersey",617
"Acabar de ciudad","OIO11369I168282","roasted bean","","","Arabica","Castillo","Colombia","natural","normal","pkg 200 g.","20.55 E",1330,210,2530,"17.67 E","Emilio Garcia S.A.U.","H85660978P","Emilio Garcia","emilio@servcorreo.ucetreseme.kom",555550728,"OOI27631I45836226","Circus","Silk","30",,,"Ground","A",86530,"Valmodorros","Jersey",618
"Golondrina y jacintos","IQQ90812Q120400","prepared","","","Arabica","Villasarchi","Costa Rica","natural","normal","can 330 ml.","3.35 E",2669,20,3330,"2.81 E","Igni S.A.U.","S49815649H","Ignacio Carlos Flores","igni@servcorreo.ucetreseme.kom",555877655,"IQI74744Q83878622","Slope","Virgin of Sagrario ","82",,,"9","",14167,"Tabanera del Rio","Ireland",619
"Golondrina y jacintos","IQQ90812Q120400","prepared","","","Arabica","Villasarchi","Costa Rica","natural","normal","can 330 ml.","3.35 E",2669,20,3330,"2.88 E","Iveti S.L.","F42686835P","Ivete Pomar","iveti@servcorreo.ucetreseme.kom",555476488,"OOO88627I90584549","Road","Alejandro Dumas","152",,,"5","",22090,"Huertas de los Sequillos","Spain",620
"Golondrina y jacintos","IQO84689O423455","prepared","","","Arabica","Villasarchi","Costa Rica","natural","normal","cup 200 ml.","2.55 E",191,170,1330,"2.14 E","Igni S.A.U.","S49815649H","Ignacio Carlos Flores","igni@servcorreo.ucetreseme.kom",555877655,"IQI74744Q83878622","Slope","Virgin of Sagrario ","82",,,"9","",14167,"Tabanera del Rio","Ireland",621
"Golondrina y jacintos","IQO84689O423455","prepared","","","Arabica","Villasarchi","Costa Rica","natural","normal","cup 200 ml.","2.55 E",191,170,1330,"2.19 E","Iveti S.L.","F42686835P","Ivete Pomar","iveti@servcorreo.ucetreseme.kom",555476488,"OOO88627I90584549","Road","Alejandro Dumas","152",,,"5","",22090,"Huertas de los Sequillos","Spain",622
"Golondrina y jacintos","QOI73043O288940","capsules","Delonie","Sixta","Arabica","Villasarchi","Costa Rica","natural","normal","pkg 25 un.","2.15 E",1243,330,3710,"1.84 E","Iveti S.L.","F42686835P","Ivete Pomar","iveti@servcorreo.ucetreseme.kom",555476488,"OOO88627I90584549","Road","Alejandro Dumas","152",,,"5","",22090,"Huertas de los Sequillos","Spain",623
"Golondrina y jacintos","OIO69403Q261453","capsules","Delonie","Sixta","Arabica","Villasarchi","Costa Rica","natural","normal","pkg 10 un.","1.99 E",1968,420,2200,"1.67 E","Igni S.A.U.","S49815649H","Ignacio Carlos Flores","igni@servcorreo.ucetreseme.kom",555877655,"IQI74744Q83878622","Slope","Virgin of Sagrario ","82",,,"9","",14167,"Tabanera del Rio","Ireland",624
"Golondrina y jacintos","OIO69403Q261453","capsules","Delonie","Sixta","Arabica","Villasarchi","Costa Rica","natural","normal","pkg 10 un.","1.99 E",1968,420,2200,"1.71 E","Iveti S.L.","F42686835P","Ivete Pomar","iveti@servcorreo.ucetreseme.kom",555476488,"OOO88627I90584549","Road","Alejandro Dumas","152",,,"5","",22090,"Huertas de los Sequillos","Spain",625
"Golondrina y jacintos","IIO13032O935424","ground","","","Arabica","Villasarchi","Costa Rica","natural","normal","pkg 1 Kg.","132.75 E",836,90,3510,"111.51 E","Igni S.A.U.","S49815649H","Ignacio Carlos Flores","igni@servcorreo.ucetreseme.kom",555877655,"IQI74744Q83878622","Slope","Virgin of Sagrario ","82",,,"9","",14167,"Tabanera del Rio","Ireland",626
"Golondrina y jacintos","IIO13032O935424","ground","","","Arabica","Villasarchi","Costa Rica","natural","normal","pkg 1 Kg.","132.75 E",836,90,3510,"114.16 E","Iveti S.L.","F42686835P","Ivete Pomar","iveti@servcorreo.ucetreseme.kom",555476488,"OOO88627I90584549","Road","Alejandro Dumas","152",,,"5","",22090,"Huertas de los Sequillos","Spain",627
"Golondrina y jacintos","QOO80977O330341","ground","","","Arabica","Villasarchi","Costa Rica","natural","normal","pkg 200 g.","33.65 E",575,160,4640,"28.26 E","Igni S.A.U.","S49815649H","Ignacio Carlos Flores","igni@servcorreo.ucetreseme.kom",555877655,"IQI74744Q83878622","Slope","Virgin of Sagrario ","82",,,"9","",14167,"Tabanera del Rio","Ireland",628
"Golondrina y jacintos","QOO80977O330341","ground","","","Arabica","Villasarchi","Costa Rica","natural","normal","pkg 200 g.","33.65 E",575,160,4640,"28.93 E","Iveti S.L.","F42686835P","Ivete Pomar","iveti@servcorreo.ucetreseme.kom",555476488,"OOO88627I90584549","Road","Alejandro Dumas","152",,,"5","",22090,"Huertas de los Sequillos","Spain",629
"Golondrina y jacintos","OOQ78829O988196","roasted bean","","","Arabica","Villasarchi","Costa Rica","natural","normal","pkg 500 g.","66.88 E",485,100,1280,"56.17 E","Igni S.A.U.","S49815649H","Ignacio Carlos Flores","igni@servcorreo.ucetreseme.kom",555877655,"IQI74744Q83878622","Slope","Virgin of Sagrario ","82",,,"9","",14167,"Tabanera del Rio","Ireland",630
"Golondrina y jacintos","OOQ78829O988196","roasted bean","","","Arabica","Villasarchi","Costa Rica","natural","normal","pkg 500 g.","66.88 E",485,100,1280,"57.51 E","Iveti S.L.","F42686835P","Ivete Pomar","iveti@servcorreo.ucetreseme.kom",555476488,"OOO88627I90584549","Road","Alejandro Dumas","152",,,"5","",22090,"Huertas de los Sequillos","Spain",631
"Golondrina y jacintos","IOI80537Q816001","roasted bean","","","Arabica","Villasarchi","Costa Rica","natural","normal","pkg 200 g.","33.15 E",905,160,3420,"27.84 E","Igni S.A.U.","S49815649H","Ignacio Carlos Flores","igni@servcorreo.ucetreseme.kom",555877655,"IQI74744Q83878622","Slope","Virgin of Sagrario ","82",,,"9","",14167,"Tabanera del Rio","Ireland",632
"Golondrina y jacintos","IOI80537Q816001","roasted bean","","","Arabica","Villasarchi","Costa Rica","natural","normal","pkg 200 g.","33.15 E",905,160,3420,"28.50 E","Iveti S.L.","F42686835P","Ivete Pomar","iveti@servcorreo.ucetreseme.kom",555476488,"OOO88627I90584549","Road","Alejandro Dumas","152",,,"5","",22090,"Huertas de los Sequillos","Spain",633
"Golondrina y jacintos","III46821I989268","raw bean","","","Arabica","Villasarchi","Costa Rica","natural","normal","pkg 1 Kg.","76.15 E",3380,200,4640,"63.96 E","Igni S.A.U.","S49815649H","Ignacio Carlos Flores","igni@servcorreo.ucetreseme.kom",555877655,"IQI74744Q83878622","Slope","Virgin of Sagrario ","82",,,"9","",14167,"Tabanera del Rio","Ireland",634
"Golondrina y jacintos","III46821I989268","raw bean","","","Arabica","Villasarchi","Costa Rica","natural","normal","pkg 1 Kg.","76.15 E",3380,200,4640,"65.48 E","Iveti S.L.","F42686835P","Ivete Pomar","iveti@servcorreo.ucetreseme.kom",555476488,"OOO88627I90584549","Road","Alejandro Dumas","152",,,"5","",22090,"Huertas de los Sequillos","Spain",635
"Golondrina y jacintos","IOO29765I474039","raw bean","","","Arabica","Villasarchi","Costa Rica","natural","normal","pkg 200 g.","19.80 E",1519,130,3470,"16.63 E","Igni S.A.U.","S49815649H","Ignacio Carlos Flores","igni@servcorreo.ucetreseme.kom",555877655,"IQI74744Q83878622","Slope","Virgin of Sagrario ","82",,,"9","",14167,"Tabanera del Rio","Ireland",636
"Golondrina y jacintos","IOO29765I474039","raw bean","","","Arabica","Villasarchi","Costa Rica","natural","normal","pkg 200 g.","19.80 E",1519,130,3470,"17.02 E","Iveti S.L.","F42686835P","Ivete Pomar","iveti@servcorreo.ucetreseme.kom",555476488,"OOO88627I90584549","Road","Alejandro Dumas","152",,,"5","",22090,"Huertas de los Sequillos","Spain",637
